smiles,mol_wt
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
Cc1ccc(C(=O)N[C@H]2CCN(C(=O)c3ccc(F)cc3)C2)o1,316.33200000000005
