smiles,mol_wt
Cc1cc(C(=O)N2CC[C@@H](C)[NH+](Cc3ccccc3)C2)co1,299.3940000000001
NC(=O)Nc1ccc(OCc2ccc(F)cc2)cc1,260.268
Cc1ccccc1C(=O)N1CCC[C@H](CNC(=O)C2=CCCC2)C1,326.4400000000001
CCn1cccc1C(=O)NC[C@H]1CCCN1C(=O)OC(C)(C)C,321.42100000000005
CC(C)(C)OC(=O)N1CC[C@H](CNC(=O)c2cc3ccccc3o2)C1,344.41100000000006
CCc1csc(NC(=O)N2CCN(c3ccccc3)CC2)n1,316.43000000000006
Cc1cccc(CNC(=O)N2CCO[C@H](c3ccccc3)C2)n1,311.38500000000005
Cc1cccnc1C(=O)N[C@@H]1CN(c2ccccc2F)C[C@@H]1C,313.3760000000001
Cc1csc(NC(=O)c2ccc(N3CCOCC3)cc2)n1,303.387
COc1cccc(C(=O)NC2CN(c3ccccc3)C2)c1,282.343
