smiles,mol_wt
Cc1ccc(-n2cc(C(=O)N[C@H]3CCCSC3)cn2)cc1,301.41499999999996
Cc1cc(C(=O)NC2CCN(c3ccccn3)CC2)cs1,301.415
Cc1ccc(C(=O)NC2CCN(c3ccccn3)CC2)s1,301.415
Cc1nc(C(=O)NC2CCN(c3ccccc3)CC2)cs1,301.415
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)sn1,301.41499999999996
Cc1ccc(C(=O)N[C@H]2CCCN(c3ccccn3)C2)s1,301.415
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)ns1,301.41499999999996
CC1=CC=C1C(=O)NC1CCN(c2cccc(Cl)c2)CC1,302.80500000000006
CC1=CC=C1C(=O)NC1CCN(c2cccc(F)c2)CC1,286.3500000000001
CC1=CC=C1C(=O)N[C@@H]1CCCN(c2cccc(F)c2)C1,286.35
CC1=CC=C1C(=O)N[C@H]1CCCN(c2cccc(F)c2)C1,286.35
O=C(c1cn[nH]c1C1CCCC1)N1C[CH]CC1,232.30699999999993
O=C(c1csc(C2CCCC2)n1)N1C[CH]CC1,249.35899999999992
O=CCCc1ccc(O)cc1,150.177
Cc1ccc(F)cc1C(N)=O,153.15599999999998
Cc1cc(F)ccc1C(N)=O,153.15599999999998
O=CCc1ccc2c(c1)OCCO2,178.18699999999993
O=C1[CH]CCCN1c1ccccc1,174.22300000000004
CCNc1ccccc1,121.18299999999995
CC(C)c1ccc(O)cc1,136.19399999999996
Cc1cccc(-n2nccc2C(=O)NC2CCSCC2)c1,301.4150000000001
Cc1cccc(-n2cc(C(=O)NC3CCSCC3)cn2)c1,301.415
Cc1cccc(-n2ccc(C(=O)NC3CCSCC3)n2)c1,301.4150000000001
Cc1ccccc1-c1ncc(C(=O)NC2CCOCC2)s1,302.39900000000006
Cc1cccc(-c2nc(C(=O)NC3CCOCC3)cs2)c1,302.39899999999994
Cc1cccc(-c2ncc(C(=O)NC3CCOCC3)s2)c1,302.399
Cc1cccc(-c2nsc(NC(=O)C3CCOCC3)n2)c1,303.38700000000006
Cc1cccc(-c2nnc(NC(=O)C3CCOCC3)s2)c1,303.387
Cc1ccccc1-c1nsc(NC(=O)C2CCOCC2)n1,303.38700000000006
Cc1ccccc1-c1nnc(NC(=O)C2CCOCC2)s1,303.387
