smiles,mol_wt
Cc1cccc(C(=O)NCc2nc(C(F)(F)F)ns2)c1,301.29299999999995
Cc1ccc([C@H]2CCN(C(=O)NCc3cnoc3C)C2)cc1,299.3740000000001
Cc1ccc([C@H]2CCN(C(=O)NCc3cnoc3C)C2)cc1,299.3740000000001
Cc1ccc([C@H]2CCN(C(=O)NCc3cnoc3C)C2)cc1,299.3740000000001
Cc1ccc([C@H]2CCN(C(=O)NCc3cnoc3C)C2)cc1,299.3740000000001
CC(C)c1ncc(CNC(=O)N2CCc3ccccc3C2)o1,299.3740000000001
CC(C)c1ncc(CNC(=O)N2CCc3ccccc3C2)o1,299.3740000000001
CC(C)c1ncc(CNC(=O)N2CCc3ccccc3C2)o1,299.3740000000001
CC(C)c1ncc(CNC(=O)N2CCc3ccccc3C2)o1,299.3740000000001
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
C[C@@H]1CCCN(C(=O)NCc2ccc(-n3cccn3)cc2)C1,298.39000000000004
CC(C)n1ccc(CNC(=O)N2CCc3ccccc3C2)n1,298.39000000000004
CC(C)n1ccc(CNC(=O)N2CCc3ccccc3C2)n1,298.39000000000004
CC(C)n1ccc(CNC(=O)N2CCc3ccccc3C2)n1,298.39000000000004
CC(C)n1ccc(CNC(=O)N2CCc3ccccc3C2)n1,298.39000000000004
CCc1csc(NC(=O)N2CCN(c3ccccc3)CC2)n1,316.43000000000006
CCc1csc(NC(=O)N2CCN(c3ccccc3)CC2)n1,316.43000000000006
CCc1csc(NC(=O)N2CCN(c3ccccc3)CC2)n1,316.43000000000006
CCc1csc(NC(=O)N2CCN(c3ccccc3)CC2)n1,316.43000000000006
C[C@@H]1CCCN(C(=O)NCc2cc(-c3ccccc3)no2)C1,299.3740000000001
C[C@@H]1CCCN(C(=O)NCc2cc(-c3ccccc3)no2)C1,299.3740000000001
C[C@@H]1CCCN(C(=O)NCc2cc(-c3ccccc3)no2)C1,299.3740000000001
C[C@@H]1CCCN(C(=O)NCc2cc(-c3ccccc3)no2)C1,299.3740000000001
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
Cc1noc([C@H]2CCCN(C(=O)NCc3ccccc3)C2)n1,300.362
CCc1nsc(NC(=O)N2CCN(c3ccccc3)CC2)n1,317.41800000000006
CCc1nsc(NC(=O)N2CCN(c3ccccc3)CC2)n1,317.41800000000006
CCc1nsc(NC(=O)N2CCN(c3ccccc3)CC2)n1,317.41800000000006
CCc1nsc(NC(=O)N2CCN(c3ccccc3)CC2)n1,317.41800000000006
Cc1ccc(-n2cc(C(=O)NCC3CCCCC3)nn2)cc1,298.38999999999993
Cc1ccc(-n2cc(C(=O)NCC3CCCCC3)nn2)cc1,298.38999999999993
Cc1ccc(-n2nncc2C(=O)NCC2CCCCC2)cc1,298.39000000000004
Cc1ccc(-n2nncc2C(=O)NCC2CCCCC2)cc1,298.39000000000004
Cc1ccc(-n2nncc2C(=O)NCC2CCCCC2)cc1,298.39000000000004
Cc1ccc(-n2nncc2C(=O)NCC2CCCCC2)cc1,298.39000000000004
Cc1cccc(C(=O)NCc2ncc(C(F)(F)F)s2)c1,300.30499999999995
Cc1cccc(C(=O)NCc2ncc(C(F)(F)F)s2)c1,300.30499999999995
Cc1cccc(C(=O)NCc2ncc(C(F)(F)F)s2)c1,300.30499999999995
