smiles,mol_wt
Cc1ccc(C=O)cn1,121.139
Cc1ccc(C=O)cc1,120.15099999999998
c1ccn2cccc2c1,117.15099999999995
Cc1ccc[nH]1,81.11800000000001
Clc1ccccc1,112.55899999999997
C1=Nc2ccccc21,103.12399999999997
CC(=O)N1CCCCC1,127.18700000000001
Fc1cccnc1,97.092
Cc1ccccn1,93.129
Cc1cccnc1,93.129
c1cn[nH]c1,68.079
CC1=c2ccccc2=C1,116.16299999999997
c1cc[nH]c1,67.091
Fc1ccccc1,96.10399999999998
Cc1ccccc1,92.14099999999999
C1CCNCC1,85.15
c1ccncc1,79.10199999999998
[CH]1CCCNC1,84.142
c1cnoc1,69.06299999999999
c1ccccc1,78.11399999999999
Cc1ccccc1-c1nnc(NC(=O)[C@H]2CCCCO2)s1,303.38699999999994
Cc1ccccc1-c1nsc(NC(=O)[C@H]2CCCCO2)n1,303.38700000000006
Cc1csc(CCNC(=O)c2cccc3c2OCCC3)n1,302.3990000000001
Cc1ccccc1-c1csc(NC(=O)[C@H]2CCCCO2)n1,302.39900000000006
Cc1cnc(CCNC(=O)c2cccc3c2CCCC3)o1,284.35900000000004
Cn1cc(CCNC(=O)c2cccc3c2CCCC3)cn1,283.375
C[C@H](NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,279.336
C[C@@H](NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,279.336
Cc1nc(CCNC(=O)c2cccc3c2CCCC3)no1,285.347
Cc1ccccc1-c1cc(C(=O)NC2CCCCC2)no1,284.3589999999999
C[C@H](NS(=O)(=O)c1cccc(F)c1)c1cccnc1,280.324
Cc1ccccc1-n1cc(NC(=O)C2CCCCC2)cn1,283.37499999999994
C[C@H](NC(=O)c1cccc2c1OCCC2)[C@@H]1CCCOC1,289.375
C[C@H]1CCC[C@@H]1NC(=O)c1ccc(N2CCOCC2)cc1,288.391
C[C@H]1CCC[C@@H]1NC(=O)c1cccc(N2CCOCC2)c1,288.3910000000001
C[C@H]1CCC[C@H]1NC(=O)c1cccc(N2CCOCC2)c1,288.3910000000001
C[C@H](NS(=O)(=O)c1ccc(Br)cc1)c1ccccc1,340.242
C[C@@H](NS(=O)(=O)c1ccc(Br)cc1)c1ccccc1,340.242
Cc1noc(CCNC(=O)c2cccc3c2OCCC3)n1,287.3190000000001
CC[NH+]1CCN(C(=O)c2csc(-c3ccccc3)n2)CC1,302.4230000000001
Cc1ccccc1-c1nc(C(=O)NC2CCCCC2)cs1,300.42699999999996
C[C@H]1CCC[C@H]1NC(=O)c1ccc(N2CCOCC2)nc1,289.379
C[C@H]1CCC[C@@H]1NC(=O)c1ccc(N2CCOCC2)nc1,289.379
CC1(C)CC[NH2+]CCN1C(=O)c1csc(-c2ccccc2)n1,316.45000000000005
CC(C)C(=O)N1CCCC[C@H]1NC(=O)c1ccccc1,274.36400000000003
O=C(Nc1ccc(-c2ccccc2)cc1)N1CCOCC1,282.3430000000001
CCCC1(NC(=O)c2cccc3c2OCCC3)CCCC1,287.403
CCCc1nc(CNC(=O)c2cccs2)c(C)s1,280.418
COc1cccc(CNC(=O)Cc2ccc(C)cc2)c1,269.344
Cc1ccccc1C(=O)N[C@@H](C(=O)[O-])C1CCCCC1,274.34000000000003
