smiles,mol_wt
Cc1cccc(C(=O)NC2CCN(c3nccs3)CC2)c1,301.4150000000001
Cc1cc(C(=O)N[C@@H]2CCCN(c3ccccc3)C2)ns1,301.41499999999996
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)ns1,301.41499999999996
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)sn1,301.41499999999996
Cc1cc(C(=O)N[C@H]2CCCN(c3ccccc3)C2)ns1,301.41499999999996
CC(C)c1ncc(C(=O)N2CCC[C@@H](c3ncc[nH]3)C2)s1,304.419
CC(=O)Nc1ccc(N2CCN(c3cccs3)CC2)cc1,301.4150000000001
CC(=O)Nc1cccc(N2CCN(c3cccs3)CC2)c1,301.415
CC(=O)Nc1ccc(N2CCN(c3cccs3)CC2)nc1,302.4030000000001
CC(=O)Nc1ccc(N2CCN(c3cccs3)CC2)cn1,302.4030000000001
CC(=O)Nc1ccc(N2CCO[C@H](c3cccs3)C2)cc1,302.399
CC(=O)Nc1ccc(N2CCO[C@@H](c3cccs3)C2)cc1,302.399
CC(=O)Nc1cccc(N2CCO[C@@H](c3cccs3)C2)c1,302.399
CC(=O)Nc1cccc(N2CCO[C@H](c3cccs3)C2)c1,302.399
Cc1cncc(C(=O)NC2CCN(c3nccs3)CC2)c1,302.4030000000001
CC(=O)Nc1ccc(N2CCC(c3cccs3)CC2)cn1,301.4150000000001
CC(=O)Nc1ccc(N2CCC(c3cccs3)CC2)nc1,301.4150000000001
CC(C)c1ccc(C(=O)N2CCC(n3cccn3)CC2)[nH]1,286.379
Cc1cc(C(=O)N[C@H]2CCN(c3ccccc3)C2)oc1C,284.35900000000004
Cc1ccc(C(=O)NC2CCN(c3ccccc3)CC2)o1,284.35900000000004
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)co1,284.359
Cc1ccc(C(=O)NC2CCC(n3cncn3)CC2)cc1,284.36300000000006
Cc1cccc(C(=O)NC2CCC(n3cncn3)CC2)c1,284.36300000000006
Cc1cccc(C(=O)NC2CCC(n3ccnn3)CC2)c1,284.36300000000006
CC(C)c1ncc(C(=O)N2CCC[C@H](c3ncc[nH]3)C2)o1,288.351
CC(C)c1ncc(C(=O)N2CCC[C@@H](c3ncc[nH]3)C2)o1,288.351
Cc1ccc(C(=O)N[C@@H]2CCCN(c3ccccc3)C2)s1,300.427
Cc1ccc(C(=O)NC2CCN(c3ccccc3)CC2)s1,300.427
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)cs1,300.42699999999996
Cc1ccc(C(=O)NC2CCN(c3cccs3)CC2)cc1,300.4270000000001
Cc1ccc(C(=O)N[C@H]2CCCN(c3ccccc3)C2)s1,300.427
CC(C)c1ccc(C(=O)N2CCC(c3ncc[nH]3)CC2)s1,303.43100000000004
CC(C)c1[nH]ccc1C(=O)N1CCC(c2nccs2)CC1,303.43100000000004
CC(C)c1ccc(C(=O)N2CCC(c3nccs3)CC2)[nH]1,303.43100000000004
Cc1cccc(C(=O)NC2CCC(n3cccn3)CC2)c1,283.37500000000006
Cc1ccc(C(=O)NC2CCC(n3cccn3)CC2)cc1,283.375
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)no1,285.347
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)on1,285.347
Cc1cccc(C(=O)NC2CCN(c3ccon3)CC2)c1,285.3470000000001
Cc1ccc(C(=O)NC2CCN(c3ccon3)CC2)cc1,285.34700000000004
Cc1ccc(C(=O)NC2(c3ccccc3)CCC2)cc1[O-],280.34700000000004
Cc1ccc(C(=O)N[C@H]2CCN(c3ccccn3)C2)cc1,281.359
Cc1cccc(C(=O)N[C@H]2CCN(c3ccccn3)C2)c1,281.35900000000004
Cc1ncccc1C(=O)N[C@@H]1CCN(c2ccccc2)C1,281.35900000000004
Cc1cccc(N2CC[C@@H](NC(=O)c3ccccc3)C2)n1,281.3590000000001
Cc1ccc(C(=O)N[C@@H]2CCN(c3ccccn3)C2)cc1,281.359
Cc1cccc(C(=O)NC2CCN(c3ccccn3)C2)c1,281.35900000000004
Cc1ncccc1C(=O)N[C@H]1CCN(c2ccccc2)C1,281.35900000000004
Cc1cncc(C(=O)N[C@H]2CCN(c3ccccc3)C2)c1,281.35900000000004
Cc1cccc(C(=O)N[C@@H]2CCN(c3ccccn3)C2)c1,281.35900000000004
