smiles,mol_wt
O=[SH](=O)c1ccncn1,144.155
[Na+],22.99
Cc1ccccc1,92.14099999999999
CCC(=O)N1CCc2c(CN)cc(F)cc2C1,236.28999999999996
c1ccccc1,78.11399999999999
OC(C=Nc1ccccc1)c1cc(=Cc2ccccc2)c(=Cc2ccccc2)c2ccccc12,439.55800000000016
CCO,46.069
Cc1ccccc1,92.14099999999999
CC,30.07
c1ccc2c(c1)CNc1ccccc1-2,181.238
c1ccc2c(c1)C2,90.12499999999999
c1cccc2ccccc2oc2oc=2cc1,210.23199999999997
c1ccc2c(c1)-c1ccccc3ccc(c1-2)c1cccc2c4ccccc4c4ccc(c(c4)c4ccccc34)c12,504.63200000000023
C1=CC=C1,52.076
C=Cc1ccc(Cl)c(-c2ccc(Cl)c(CCN=C)c2Cl)c1,338.6650000000001
[Ir],192.217
O=C1C(=O)N(Cc2ccc(OCCc3cccc4c3C(c3cccs3)c3ccccc3-4)cc2)c2ccccc21,527.6450000000001
c1ccn2cc[nH+]c2c1,119.14699999999996
c1ccc2[nH]ncc2c1,118.13899999999998
CC(C)S(=O)(=O)c1ccc(C#N)cc1,209.27
C1=CC=c2oc(c3ccc4c-3cc2c2ccccccc42)C=CC(c2nnn[nH]2)=C1,388.43000000000006
Brc1cc(Cc2ccccc2)ccc2cccc1-2,297.19500000000005
c1ccccc(-c2ccccc3ccc(c2)c2cc(-c4cc5ccc4-c4ccccc4-c4ccccc4-5)ccc32)cccc1,558.7240000000003
CC1CC1,56.108
Cc1ccccc1,92.14099999999999
Cc1c(-c2ccccc2)nnn1-c1ccccc1-c1cccs1,317.417
c1ccccc1,78.11399999999999
C=C1C=NN1c1ccc2ccccc2c1,194.237
CC(N)=O,59.068
c1ccc2[nH]ccc2c1,117.15099999999997
c1ccccc1,78.11399999999999
Cc1ccc([N+](=O)[O-])cc1,137.138
c1ccccc1,78.11399999999999
COCCN=C(O)N=C(O)c1cccc(-c2ccccc2-c2ccccc2)c1,374.4400000000001
c1ccc(-c2ccc3cc[nH]c3c2)cc1,193.24899999999997
c1ccc(-c2ccccc2)cc1,154.21199999999996
Fc1ccccc1,96.10399999999998
CCO,46.069
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(CCCCCCCCc1ccccc1Cl)C1CCCC1,797.8659999999998
Clc1nc2sccc2[nH]1,158.61300000000003
C=C1C=Cc2ccccc2C=C1,154.212
[Ir],192.217
c1ccc(-c2ccccc2)cc1,154.21199999999996
CCCCc1ccccc1,134.22199999999998
C=Cc1ccccc1C=Cc1c(C#N)cccc1[Si](C)(C)C,303.48100000000005
c1ccccc1,78.11399999999999
Cc1nc(-c2nc3ccccc3[nH]2)no1,200.201
c1ccccc1,78.11399999999999
C=C1CN(CO)c2ccccc21,161.20399999999998
C=CC(C=Cc1ccccc1)=Cc1ccccc1,232.32600000000002
C=CCCCCCCCCCCCCCCCCCCCCCCCCCCC1=CS1,448.84500000000037
c1ccccc1,78.11399999999999
C1=CCC=CC(c2ccccc2)=C1,168.239
O=CC(F)(F)F,98.02300000000001
c1ccsc1,84.14299999999999
C1=CC=C2c3cc(-c4ccccc4)nn3CCC2CC=1,260.34
c1ccccc1,78.11399999999999
Cc1ccsc1,98.17
Oc1ccccc1Cl,128.558
Cc1cccc(-c2ccccc2)c1,168.239
c1ccccc2ccccc2ccc1,180.25
c1ccc(-c2nc3ccccc3[nH]2)cc1,194.237
c1ccc2ccccc2c1,128.17399999999995
CCc1ccccc1,106.16799999999996
O=[SH](=O)c1cccs1,148.20799999999997
c1ccccc1,78.11399999999999
c1ccccc1,78.11399999999999
c1ccncc1,79.10199999999998
C=C1C=CC=C(S(=O)(=O)[O-])C([N+](=O)[O-])=CC=C1c1ccco1,320.302
Brc1ccccc1,157.01
