smiles,mol_wt
COc1ccc(NC(=O)N2CCC(n3cccn3)CC2)cc1,300.3620000000001
Cc1cccnc1C(=O)N[C@@H]1CCOC[C@H]1c1ccc(F)cc1,314.36
Cc1ccc(C(=O)NC2CCN(c3ccccc3)CC2)c(C)n1,309.41300000000007
Cc1cc(C(=O)NC2CCN(c3ccccc3)CC2)cc(C)n1,309.413
Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)cn2)c(C)c1,311.385
Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)nc2)c(C)c1,311.385
CC1(NC(=O)c2ccn(-c3ccc(F)cc3)n2)CCCOCC1,317.36400000000015
CC1CCN(C(=O)NCc2cc(-c3ccccc3)no2)CC1,299.37400000000014
CC1CCN(C(=O)NCc2cnc(-c3ccccc3)o2)CC1,299.37400000000014
CC(C)C(=O)N1CC(NC(=O)c2ccc3ccccc3c2)C1,296.37000000000006
Cc1ccc(C(=O)N[C@@H]2CCCC[C@H]2c2ccc(F)cc2)nn1,313.376
Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)c(C)c1,310.397
CCc1nc(CNC(=O)c2cc3c(s2)CCCC3)ns1,307.444
CCc1ccc(NC(=O)c2ccn(C3CCOCC3)n2)cc1,299.374
Cc1coc(C(=O)NCC2(c3ccccc3)CCOCC2)c1,299.3700000000001
CC1CCC(C(=O)NCc2ncc(-c3ccccc3)o2)CC1,298.38600000000014
Cc1ccc(-n2cc(C(=O)NC[C@@H]3CCCCS3)cn2)cc1,315.44199999999995
CC1(C(=O)NCc2noc(-c3ccccc3)n2)CCCCC1,299.37400000000014
Cc1cc(C)cc(CNC(=O)c2ccn(C3CC3)n2)c1,269.34799999999996
CC1CCC(C(=O)NCc2noc(-c3ccccc3)n2)CC1,299.3740000000001
Cc1cc(C)cc(CNC(=O)c2scnc2C2CC2)c1,286.4000000000001
Cc1cc(C)cc(CNC(=O)c2csc(C3CC3)n2)c1,286.40000000000003
CC1(C(=O)NCc2nnc(-c3ccccc3)o2)CCCCC1,299.37400000000014
CC1CCC(C(=O)NCc2nsc(-c3ccccc3)n2)CC1,315.4420000000001
Cc1cc(C(=O)NC[C@H]2CSCCO2)oc1-c1ccccc1,317.40999999999997
C[C@@H]1CC[C@@H](NC(=O)c2ccn(-c3ccc(F)cc3)n2)C[C@@H]1C,315.39200000000005
CC1CCN(C(=O)NCc2cnc(-c3ccccc3)s2)CC1,315.4420000000001
Cc1cc(C)cc(CNC(=O)c2coc(C3CC3)n2)c1,270.33199999999994
Cc1ccc(CCNC(=O)N2CCC[C@H]2c2ccccc2)o1,298.386
Cc1ccc(C(=O)NC[C@@H]2CCCN(c3ccccc3)C2)o1,298.3860000000001
Cc1ccc(C(=O)NC[C@H]2CCCN(c3ccccc3)C2)s1,314.45400000000006
Cc1cc(C)cc(CNC(=O)c2cnoc2C2CC2)c1,270.332
Cc1cc(C)cc(CNC(=O)c2nonc2C2CC2)c1,271.32
Cc1ccc(C(=O)N[C@@H]2CCCC[C@H]2c2ccc(F)cc2)cn1,312.388
Cc1cccc(C(=O)N[C@@H]2CCCC[C@H]2c2ccc(F)cc2)n1,312.388
CC1=C(C(=O)NC[C@H]2CCCN(c3ccccc3)C2)C=C1,282.387
CC1CCC(C(=O)NCc2n[nH]c(-c3ccccc3)n2)CC1,298.3900000000001
Cc1ccc(C(=O)NC[C@H]2CCCN(c3ccccc3)C2)[nH]1,297.40200000000004
Cc1ccc(C(=O)NCC2(c3ccccc3)CCOCC2)o1,299.3700000000001
Cc1ccc(-n2cc(C(=O)NC[C@@H]3CCCCO3)cn2)cc1,299.37399999999997
Cc1ccccc1-n1ccc(C(=O)NC[C@@H]2CCCCO2)n1,299.374
