smiles,mol_wt
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C)c2C)cc1,303.38300000000004
